donation_id,supporter_id,donation_date,amount_gbp,campaign_code,payment_method,gift_aid,refunded
5990,1960,2022-08-17,20,CMP0102,Direct Debit,1,0
9933,3250,2023-03-11,22.5,CMP0183,Cash,0,0
10920,3545,2022-10-28,37.5,CMP0056,Online,1,0
10673,3481,2024-04-01,7.5,CMP0169,Card,1,0
3931,1316,2025-04-22,15,CMP0027,Card,1,0
4899,1631,2024-07-09,15,CMP0152,Cash,0,0
5168,1709,2025-11-09,50,CMP0150,Cheque,1,0
6824,2241,2023-02-27,37.5,CMP0129,Direct Debit,1,0
852,281,2023-07-31,15.0,CMP0075,Direct Debit,0,0
5070,1681,2025-09-10,25,CMP0129,Cheque,1,0
6395,2110,2026-04-15,100,CMP0155,Cheque,0,0
3061,1034,2019-12-27,375.0,CMP0032,Cash,0,0
10089,3303,2024-09-07,30,CMP0112,Online,1,0
3459,1156,2021-03-29,10,CMP0147,Online,0,0
7906,2577,2021-02-22,25,CMP0014,Standing Order,0,0
1582,533,2026-02-14,150.0,CMP0122,Standing Order,1,0
6817,2241,2024-06-12,15,CMP0173,Online,1,0
7013,2297,2023-03-31,100,CMP0166,Direct Debit,1,0
8686,2835,2019-02-28,15,CMP0128,Standing Order,1,0
9226,3013,2025-11-06,10,CMP0165,Cheque,0,0
2117,702,2026-01-26,50,CMP0178,Cheque,1,0
4476,1489,2025-11-24,10,CMP0119,Cash,0,0
7220,2361,2024-04-24,50,CMP0094,Standing Order,1,0
1854,625,2025-02-17,25,CMP0124,Card,1,0
9164,2991,2024-01-13,50,CMP0086,Cheque,0,0
9687,3167,2025-10-28,15,CMP0157,Standing Order,1,0
8112,2643,2023-11-21,100,CMP0086,Direct Debit,0,0
11161,3611,2020-10-19,50,CMP0114,Card,0,0
904,302,2023-11-18,100,CMP0149,Cash,0,0
8318,2719,2025-10-21,100,CMP0102,Online,1,0
7150,2339,2024-07-23,20,CMP0159,Cheque,0,0
8919,2910,2024-02-22,40,CMP0185,Direct Debit,1,0
5895,1932,2019-08-12,15,CMP0086,Online,1,0
11215,3626,2025-08-08,40,CMP0152,Card,0,0
1336,438,2025-06-11,30,CMP0011,Card,0,0
4724,1578,2023-07-23,250,CMP0147,Online,1,0
552,178,2025-08-22,200,CMP0059,Cash,0,0
9323,3043,2024-07-12,5,CMP0038,Cheque,1,0
4401,1463,2021-05-20,50,CMP0091,Cheque,0,0
2913,995,2023-03-31,10,CMP0073,Cash,0,0
694,219,2021-06-02,20,CMP0098,Direct Debit,0,0
3771,1265,2022-06-05,500,CMP0058,Cheque,0,1
2619,883,2019-09-10,15,CMP0172,Online,0,0
1856,625,2024-11-06,15,CMP0007,Cash,0,0
5214,1728,2025-08-25,5,CMP0094,Card,0,0
9307,3038,2026-07-26,10,CMP0129,Online,0,0
2731,933,2023-04-28,25,CMP0004,Cheque,0,0
22,3,2024-03-08,30.0,CMP0025,Cheque,1,0
7924,2580,2024-11-06,100,CMP0083,Cash,1,0
728,234,2026-06-23,40,CMP0119,Cash,1,0
2189,734,2023-07-06,30.0,CMP0134,Card,1,0
6841,2250,2024-06-13,20,CMP0005,Direct Debit,1,0
9811,3201,2020-11-12,250,CMP0181,Cash,1,0
2124,708,2021-09-27,375.0,CMP0061,Direct Debit,0,0
11178,3619,2022-01-13,15.0,CMP0170,Direct Debit,0,0
8218,2685,2020-11-21,250,CMP0079,Card,0,0
9119,2977,2026-06-07,15,CMP0121,Cheque,1,0
11861,3853,2022-02-06,5,CMP0096,Direct Debit,1,0
11125,3598,2025-02-16,250,CMP0027,Online,0,0
1988,666,2022-10-24,100,CMP0101,Online,0,0
8159,2656,2024-06-27,250,CMP0064,Cash,1,0
2655,895,2023-11-22,15,CMP0048,Standing Order,1,0
9014,2943,2021-05-05,375.0,CMP0120,Cheque,0,0
3386,1132,2026-04-10,30,CMP0040,Direct Debit,0,0
7087,2318,2025-09-13,250,CMP0168,Standing Order,1,0
3803,1274,2024-04-08,25,CMP0099,Card,0,0
8192,2676,2022-02-21,20,CMP0039,Cheque,1,0
994,331,2024-05-04,50,CMP0079,Cheque,1,0
500,157,2021-09-23,15,CMP0023,Cash,0,0
4525,1504,2023-09-01,20,CMP0073,Card,0,0
5025,1667,2024-12-08,10,CMP0154,Standing Order,0,0
7834,2553,2025-11-20,10,CMP0134,Direct Debit,0,0
2016,673,2023-03-08,40,CMP0160,Cash,0,0
1938,648,2025-03-25,30.0,CMP0097,Standing Order,0,0
3224,1085,2024-02-14,100,CMP0028,Card,0,0
2819,962,2024-07-07,5,CMP0170,Online,0,0
5810,1905,2026-02-03,10,CMP0063,Online,0,0
11807,3826,2025-09-26,100,CMP0055,Standing Order,0,0
10084,3300,2026-07-16,10,CMP0029,Cash,1,0
9600,3134,2024-05-23,100,CMP0047,Standing Order,0,0
2263,758,2021-07-01,100,CMP0118,Direct Debit,1,0
9000,2941,2026-07-26,30.0,CMP0102,Online,1,0
11011,3571,2025-12-09,100,CMP0164,Direct Debit,1,0
4891,1628,2026-05-04,15,CMP0113,Direct Debit,1,0
12020,3907,2023-12-20,100,CMP0112,Standing Order,0,0
7293,2378,2022-09-08,100,CMP0189,Online,0,0
10271,3356,2026-05-11,50,CMP0052,Cash,0,0
6675,2207,2025-10-17,375.0,CMP0048,Standing Order,0,0
3310,1109,2026-03-27,10,CMP0088,Card,1,0
2191,734,2025-11-15,375.0,CMP0156,Online,0,0
405,133,2026-07-22,50,CMP0116,Cheque,1,0
6707,2212,2026-05-16,30,CMP0120,Standing Order,0,0
10593,3455,2026-02-09,7.5,CMP0008,Cash,0,0
5605,1838,2024-12-27,50,CMP0062,Cash,0,0
7762,2535,2023-05-17,20,CMP0070,Cash,1,0
8076,2633,2024-10-29,10,CMP0063,Online,0,0
11326,3658,2020-11-02,250,CMP0011,Direct Debit,1,0
3215,1080,2023-10-23,15.0,CMP0099,Standing Order,1,0
7822,2552,2019-12-08,200,CMP0151,Cheque,0,0
3147,1062,2022-01-28,5,CMP0119,Cash,0,0
6012,1969,2026-07-11,250,CMP0185,Cheque,0,0
7772,2538,2024-02-23,20,CMP0065,Online,0,0
1099,363,2026-01-22,5,CMP0176,Cash,0,0
306,94,2024-02-20,50,CMP0118,Direct Debit,0,0
7654,2497,2023-06-12,20,CMP0052,Card,1,0
7156,2339,2020-11-21,200,CMP0104,Online,0,0
2553,862,2025-01-06,10,CMP0052,Online,0,0
4392,1462,2025-11-03,22.5,CMP0076,Cash,0,0
9083,2962,2022-06-08,50,CMP0059,Card,1,0
3252,1094,2024-08-20,5,CMP0013,Cheque,0,0
9652,3149,2022-09-25,250,CMP0086,Card,0,0
3753,1260,2020-05-15,15,CMP0167,Standing Order,1,0
12089,3935,2020-07-13,10,CMP0134,Cash,1,0
11300,3653,2024-11-16,150.0,CMP0090,Cheque,1,0
2467,835,2024-10-12,25,CMP0001,Direct Debit,0,0
4398,1462,2023-06-19,15,CMP0081,Cash,1,0
6513,2154,2026-06-07,20,CMP0011,Cash,0,0
12237,3982,2024-06-06,25,CMP0130,Cheque,1,0
6597,2181,2020-07-28,20,CMP0163,Cash,1,0
341,106,2022-03-29,10,CMP0121,Direct Debit,1,0
10719,3490,2024-03-06,7.5,CMP0124,Direct Debit,0,1
6416,2117,2023-10-12,150.0,CMP0113,Cash,0,0
4101,1360,2025-02-14,250,CMP0136,Standing Order,0,0
887,293,2025-06-20,15,CMP0031,Cash,0,0
10841,3524,2025-04-20,200,CMP0052,Online,0,0
1683,567,2023-12-02,15,CMP0121,Direct Debit,0,0
8782,2870,2021-05-26,375.0,CMP0177,Card,1,0
4509,1502,2019-10-08,15,CMP0012,Standing Order,1,0
3746,1254,2022-11-22,5,CMP0127,Cheque,1,0
4928,1637,2023-08-17,200,CMP0088,Cheque,0,0
10499,3419,2025-05-02,15.0,CMP0113,Cheque,1,0
2241,748,2023-11-21,30.0,CMP0164,Cash,0,0
8841,2890,2023-02-06,5,CMP0034,Direct Debit,0,0
1283,421,2025-01-15,15,CMP0159,Cash,0,0
583,189,2019-11-01,10,CMP0148,Direct Debit,1,0
11747,3799,2023-07-18,15,CMP0185,Cheque,0,0
6618,2184,2025-08-21,5,CMP0049,Card,0,0
11128,3599,2022-06-10,10,CMP0082,Card,1,0
11342,3661,2025-10-25,100,CMP0134,Standing Order,0,0
4397,1462,2026-01-27,200,CMP0015,Direct Debit,1,0
10809,3515,2022-01-25,10,CMP0123,Standing Order,1,0
6953,2280,2021-01-03,375.0,CMP0017,Card,1,0
6490,2142,2022-02-26,37.5,CMP0146,Cheque,0,0
4820,1603,2024-10-11,20,CMP0140,Cash,1,0
390,126,2026-07-31,7.5,CMP0018,Direct Debit,0,0
8463,2761,2025-10-01,250,CMP0141,Card,1,0
9204,3003,2023-11-15,15,CMP0144,Direct Debit,0,0
11294,3652,2026-03-21,22.5,CMP0066,Standing Order,0,0
3849,1288,2025-06-18,20,CMP0156,Cheque,0,0
9238,3015,2024-02-24,100,CMP0038,Standing Order,0,0
2193,734,2024-04-01,30.0,CMP0160,Card,0,0
9854,3215,2018-03-16,50,CMP0135,Standing Order,0,0
12331,4019,2023-11-11,15,CMP0051,Card,1,0
2378,813,2020-05-17,10,CMP0023,Direct Debit,0,0
8111,2643,2025-03-03,50,CMP0147,Card,0,0
11440,3692,2022-05-16,10,CMP0033,Direct Debit,1,0
8450,2755,2024-06-04,150.0,CMP0083,Online,1,0
5778,1895,2020-02-09,5,CMP0170,Online,1,0
3344,1122,2024-04-25,50,CMP0006,Standing Order,0,0
4338,1433,2023-01-20,20,CMP0018,Direct Debit,0,0
11074,3586,2024-12-02,25,CMP0089,Online,1,0
7958,2593,2023-09-26,200,CMP0085,Online,0,0
6797,2236,2023-03-31,15,CMP0143,Cash,1,0
4443,1474,2025-11-16,50,CMP0137,Online,1,0
8169,2665,2023-10-06,15,CMP0096,Online,1,0
12201,3967,2022-06-11,40,CMP0132,Direct Debit,0,0
10068,3293,2024-03-30,10,CMP0025,Online,0,0
4432,1473,2023-11-19,40,CMP0025,Cheque,0,0
2524,853,2026-06-11,50,CMP0026,Standing Order,1,0
3530,1180,2024-05-07,10,CMP0172,Cheque,1,0
6514,2154,2025-11-06,20,CMP0171,Cheque,1,0
982,329,2023-08-07,30.0,CMP0134,Standing Order,1,0
10093,3304,2023-04-29,100,CMP0176,Direct Debit,1,0
4173,1381,2025-04-13,20,CMP0051,Direct Debit,1,0
5409,1787,2024-01-08,250,CMP0083,Standing Order,1,0
9120,2977,2024-11-15,250,CMP0192,Cheque,1,0
6743,2220,2019-02-22,250,CMP0015,Standing Order,0,0
8211,2683,2025-06-08,25,CMP0071,Standing Order,0,0
2608,881,2026-04-30,250,CMP0085,Direct Debit,0,0
4322,1431,2024-08-24,100,CMP0127,Cheque,1,0
8922,2912,2023-05-24,25,CMP0051,Cash,0,0
11360,3667,2026-07-27,20,CMP0006,Online,1,0
2781,949,2026-04-18,5,CMP0075,Card,0,0
1777,596,2026-05-14,50,CMP0039,Cheque,0,0
10608,3460,2023-01-12,20,CMP0155,Direct Debit,0,0
6557,2167,2022-04-12,37.5,CMP0087,Cheque,1,0
3976,1331,2026-01-30,50,CMP0146,Standing Order,0,0
2858,975,2024-01-26,100,CMP0058,Card,0,0
8045,2625,2026-01-03,30,CMP0102,Cheque,0,0
5023,1666,2024-02-25,100,CMP0183,Direct Debit,1,0
2450,826,2025-07-29,250,CMP0122,Online,1,0
3625,1215,2025-01-30,50,CMP0017,Online,0,0
1291,422,2020-03-07,10,CMP0131,Card,1,0
7806,2549,2025-11-24,50,CMP0126,Standing Order,0,0
2859,975,2024-01-26,15,CMP0117,Cheque,0,0
7309,2384,2023-10-13,500,CMP0051,Online,0,0
6155,2016,2026-07-18,100,CMP0094,Card,1,0
10011,3279,2024-08-21,375.0,CMP0036,Card,1,0
5449,1795,2026-01-09,150.0,CMP0118,Standing Order,1,0
10028,3284,2025-08-18,22.5,CMP0087,Cash,1,0
10496,3417,2024-04-04,25,CMP0121,Card,0,0
1029,342,2023-03-21,25,CMP0020,Cash,1,0
8038,2622,2022-03-25,50,CMP0064,Standing Order,1,0
4224,1400,2023-12-21,20,CMP0163,Cheque,1,0
4531,1506,2022-07-08,37.5,CMP0101,Online,1,0
12254,3988,2022-11-15,375.0,CMP0158,Online,1,0
3067,1036,2026-01-15,200,CMP0183,Card,0,0
11089,3589,2024-06-04,30,CMP0152,Cash,1,0
9215,3008,2024-12-21,15,CMP0008,Card,0,0
3213,1080,2022-05-26,200,CMP0116,Cheque,1,0
10511,3431,2024-12-12,500,CMP0103,Card,1,0
10365,3379,2025-05-23,10,CMP0175,Cheque,1,0
5263,1742,2022-11-01,25,CMP0055,Cash,0,0
3149,1062,2025-08-02,25,CMP0099,Card,1,0
1493,499,2025-08-09,37.5,CMP9366,Card,0,0
8021,2615,2019-04-19,20,CMP0025,Cash,1,0
4635,1548,2025-09-20,200,CMP0105,Direct Debit,0,0
3436,1149,2026-03-06,15,CMP0050,Card,0,0
1545,521,2024-04-27,250,CMP0138,Card,1,0
9522,3107,2024-06-27,100,CMP0190,Standing Order,0,0
999,332,2023-03-31,75.0,CMP0110,Direct Debit,0,0
6651,2197,2021-02-13,75.0,CMP0061,Cheque,0,0
4662,1558,2024-09-17,37.5,CMP0117,Card,1,0
8092,2637,2025-05-07,250,CMP0101,Direct Debit,1,0
10481,3412,2019-03-15,100,CMP0072,Online,1,0
5253,1740,2025-07-21,50,CMP0088,Direct Debit,1,0
7692,2511,2025-07-12,15,CMP0178,Cash,0,0
2152,719,2025-06-21,500,CMP0001,Card,0,0
7297,2379,2025-04-20,10,CMP0041,Online,1,0
2991,1016,2026-08-10,40,CMP0129,Cheque,1,0
7430,2427,2025-11-04,250,CMP0040,Cheque,1,0
12268,3992,2025-07-18,15,CMP0153,Online,1,0
1940,649,2024-07-20,15.0,CMP0093,Online,1,0
6643,2194,2024-09-22,20,CMP0084,Standing Order,0,0
10568,3446,2025-09-04,15.0,CMP0105,Cheque,0,0
10786,3503,2023-10-21,15.0,CMP0142,Cash,0,0
8589,2799,2026-08-12,250,CMP0191,Standing Order,1,0
9907,3234,2024-03-08,100,CMP0088,Cash,1,0
3492,1169,2021-12-10,30,CMP0032,Cheque,0,0
10395,3390,2024-06-18,10,CMP0074,Online,0,1
11791,3816,2026-08-02,250,CMP0162,Direct Debit,0,0
2744,935,2025-12-08,250,CMP0054,Cheque,0,0
3946,1320,2026-04-04,50,CMP0115,Online,0,0
1803,603,2024-12-28,250,CMP0166,Direct Debit,1,0
11945,3880,2025-07-15,100,CMP0008,Card,1,0
8952,2926,2023-03-30,20,CMP0008,Direct Debit,1,0
4456,1481,2026-05-09,10,CMP0123,Cash,1,0
8129,2650,2021-07-26,50,CMP0044,Online,0,0
9392,3065,2025-07-02,250,CMP0122,Standing Order,1,0
1578,531,2026-01-04,20,CMP0135,Standing Order,0,0
12204,3968,2024-05-01,22.5,CMP0147,Online,0,0
10072,3294,2023-06-27,30.0,CMP0108,Card,1,0
10753,3496,2023-05-27,5,CMP0116,Cash,1,0
5247,1739,2024-10-15,15.0,CMP0048,Online,1,0
1645,553,2022-01-12,25,CMP0038,Card,0,0
3611,1212,2025-03-01,375.0,CMP0143,Standing Order,1,0
7797,2547,2021-02-16,15,CMP0028,Cash,0,0
5242,1735,2026-05-17,10,CMP0173,Cheque,1,1
10953,3550,2021-02-25,50,CMP0074,Cash,1,0
3993,1336,2022-03-26,25,CMP0079,Standing Order,0,0
10912,3544,2024-08-11,30.0,CMP0150,Cheque,1,0
1592,538,2025-10-03,200,CMP0133,Card,1,0
9818,3204,2024-05-20,7.5,CMP0143,Online,0,0
2641,890,2023-04-10,50,CMP0191,Cash,0,0
7466,2439,2022-03-18,20,CMP0119,Cheque,0,0
5569,1833,2022-01-20,22.5,CMP0142,Direct Debit,0,0
9276,3032,2024-06-02,20,CMP0125,Direct Debit,1,0
2331,797,2026-02-18,30.0,CMP0031,Direct Debit,0,0
2218,740,2026-07-23,100,CMP0006,Standing Order,0,0
7074,2314,2026-08-05,7.5,CMP0131,Cheque,0,0
2843,969,2022-04-20,10,CMP0127,Online,0,0
9285,3034,2022-06-24,50,CMP0189,Direct Debit,0,0
3510,1174,2025-10-14,30,CMP0043,Cheque,1,0
5367,1772,2024-12-18,250,CMP0007,Cheque,0,0
2053,684,2025-09-19,250,CMP0182,Direct Debit,1,0
4694,1566,2025-05-19,500,CMP0094,Card,1,0
838,277,2024-10-07,20,CMP0180,Cash,0,0
10217,3338,2026-04-30,15,CMP0158,Direct Debit,1,0
853,281,2024-06-16,100,CMP0081,Cheque,1,0
4501,1501,2024-03-02,50,CMP0131,Direct Debit,1,0
4084,1359,2021-03-17,150.0,CMP0110,Standing Order,1,0
5863,1919,2026-04-23,30,CMP0047,Online,0,0
774,255,2021-08-04,20,CMP0028,Cash,1,0
2130,712,2023-05-13,500,CMP0018,Online,0,0
1150,383,2026-02-10,15,CMP0013,Standing Order,0,0
1086,360,2026-04-01,100,CMP0022,Card,1,0
1543,521,2024-08-26,50,CMP0057,Cheque,1,0
2273,766,2020-10-13,250,CMP0081,Card,1,0
872,288,2025-10-10,150.0,CMP0120,Cheque,0,0
1197,393,2024-12-04,375.0,CMP0120,Cash,1,0
9501,3103,2025-11-04,30.0,CMP0088,Online,1,0
5680,1863,2025-02-22,10,CMP0081,Cheque,1,0
864,284,2022-06-16,250,CMP0065,Cheque,1,0
842,277,2022-05-22,20,CMP0134,Cash,0,1
4625,1544,2026-02-23,250,CMP0087,Cash,0,0
8518,2776,2026-05-22,30,CMP0098,Cheque,1,0
9317,3041,2026-02-13,15,CMP0065,Direct Debit,0,0
8250,2694,2025-02-23,15.0,CMP0080,Online,1,0
3455,1156,2025-10-04,250,CMP0131,Card,0,0
6933,2275,2023-01-16,10,CMP0004,Standing Order,1,0
8376,2736,2025-08-22,15,CMP0022,Card,1,0
5737,1882,2025-04-28,100,CMP0066,Card,0,0
12303,4007,2023-07-13,10,CMP0154,Standing Order,1,0
987,331,2019-10-15,20,CMP0006,Standing Order,0,0
7836,2553,2024-04-09,250,CMP0072,Online,1,0
9411,3070,2026-01-19,10,CMP0132,Online,1,1
3171,1066,2023-10-10,50,CMP0063,Card,1,0
3885,1300,2024-10-27,15,CMP0059,Direct Debit,1,0
1584,533,2026-06-10,250,CMP0070,Cash,0,0
332,106,2021-04-20,10,CMP0104,Card,1,0
8493,2770,2023-09-23,25,CMP0019,Direct Debit,1,0
8743,2862,2019-04-12,15,CMP0032,Cash,0,0
1566,526,2023-12-05,50,CMP0168,Cheque,1,0
2512,851,2026-08-04,100,CMP0181,Cheque,0,0
4658,1558,2023-01-06,7.5,CMP0058,Standing Order,1,0
11297,3652,2022-11-05,375.0,CMP0011,Standing Order,0,0
7254,2372,2018-10-01,500,CMP0042,Direct Debit,0,0
10585,3452,2024-04-05,22.5,CMP0095,Card,0,0
79,25,2024-07-18,250,CMP0008,Cash,1,0
9353,3052,2021-01-06,250,CMP0089,Online,0,0
998,95560,2024-04-18,375.0,CMP0125,Cash,1,0
2549,860,2022-12-21,7.5,CMP0040,Direct Debit,1,0
2009,670,2025-09-26,30,CMP0163,Cheque,0,0
11856,3852,2024-02-05,15.0,CMP0100,Online,1,0
5393,1781,2023-01-21,50,CMP0176,Cash,0,0
2105,697,2023-10-27,100,CMP0115,Standing Order,0,0
7969,2595,2023-10-28,5,CMP0014,Standing Order,1,0
11590,3733,2025-05-05,25,CMP0164,Standing Order,1,1
12155,3956,2026-08-11,250,CMP0067,Direct Debit,0,0
6134,1999,2023-11-28,5,CMP0082,Cheque,0,0
10652,3474,2022-10-22,100,CMP0149,Card,0,0
10813,3516,2022-05-19,5,CMP0061,Card,1,0
6396,2113,2024-02-27,50,CMP0031,Cash,0,0
12317,4016,2024-12-09,15,CMP0114,Cash,1,0
10108,3311,2023-10-07,100,CMP0044,Cheque,0,0
8901,2900,2024-01-12,150.0,CMP0073,Standing Order,1,0
9148,2984,2025-10-01,15,CMP0097,Online,1,0
3821,1284,2020-09-08,250,CMP0031,Online,0,0
902,301,2026-07-20,5,CMP0178,Direct Debit,1,0
7685,2508,2026-01-27,250,CMP0122,Online,0,0
4328,1432,2020-08-10,50,CMP0035,Cheque,1,0
1969,661,2017-04-09,10,CMP0164,Cheque,0,0
6414,2117,2025-09-08,250,CMP0002,Card,1,0
7094,2319,2025-10-02,22.5,CMP0045,Card,0,0
5172,1710,2024-11-25,10,CMP0056,Standing Order,1,0
11438,3691,2025-03-09,50,CMP0120,Online,1,0
9007,2942,2026-01-17,50,CMP0078,Online,0,0
1273,419,2026-02-24,20,CMP0016,Direct Debit,1,0
6168,2020,2023-12-10,7.5,CMP0181,Online,1,0
1926,645,2023-05-12,150.0,CMP0011,Online,1,0
10837,3522,2020-04-26,100,CMP0045,Cheque,1,0
12086,3935,2019-04-03,40,CMP0170,Cheque,0,0
5150,1705,2024-11-25,30,CMP0054,Direct Debit,1,0
12189,3965,2025-06-28,100,CMP0066,Standing Order,0,0
11797,3820,2018-06-10,15.0,CMP0139,Cheque,1,0
4303,90257,2025-09-09,20,CMP0007,Online,0,0
6410,2116,2024-12-18,22.5,CMP0083,Direct Debit,1,0
12102,3940,2023-07-23,10,CMP0054,Online,1,0
10761,3498,2022-09-22,37.5,CMP0004,Card,0,0
4615,1543,2021-02-19,40,CMP0023,Direct Debit,1,0
6239,2050,2020-12-27,15,CMP0110,Card,1,0
3478,1162,2021-05-20,10,CMP0053,Cash,1,0
1144,382,2024-04-07,5,CMP0031,Direct Debit,0,0
1815,607,2021-01-25,75.0,CMP0110,Cheque,0,0
6366,2099,2024-02-19,50,CMP0141,Direct Debit,1,0
6737,2217,2019-02-02,100,CMP0113,Card,1,0
2513,851,2025-04-15,20,CMP0089,Online,1,0
2606,881,2025-11-24,75.0,CMP0162,Direct Debit,1,0
10290,3365,2025-03-20,20,CMP0143,Standing Order,0,0
236,70,2023-10-31,5,CMP0032,Direct Debit,0,0
11541,3726,2022-12-08,7.5,CMP0043,Direct Debit,1,0
8171,2665,2026-05-04,100,CMP0035,Card,1,0
282,81,2025-04-07,-10,CMP0043,Online,1,0
10120,3314,2026-04-25,15,CMP0159,Direct Debit,1,0
6309,2078,2024-07-09,50,CMP0033,Card,0,0
8266,2702,2025-04-17,500,CMP0058,Card,0,0
9368,3057,2025-02-06,200,CMP0129,Card,0,1
674,208,2020-08-21,15,CMP0154,Cash,0,0
3973,1331,2020-04-13,75.0,CMP0164,Direct Debit,1,0
1868,627,2026-03-23,150.0,CMP0177,Cash,1,0
3511,1174,2026-05-24,5,CMP0124,Direct Debit,1,0
32,7,2023-05-19,75.0,CMP0136,Online,1,0
7136,2332,2025-01-01,7.5,CMP0127,Cash,1,0
10036,3287,2025-03-07,150.0,CMP0181,Standing Order,1,0
4287,1419,2024-11-28,100,CMP0042,Online,1,0
10580,3451,2022-02-06,20,CMP0181,Standing Order,1,0
7606,2487,2023-10-07,50,CMP0117,Direct Debit,1,0
1820,610,2026-05-22,15,CMP0064,Card,0,0
7144,2338,2024-01-30,10,CMP0039,Cash,0,0
6906,2266,2022-08-19,5,CMP0015,Card,1,0
2039,678,2023-03-14,250,CMP0131,Standing Order,1,0
11966,3891,2025-02-24,10,CMP0029,Direct Debit,1,0
11738,3793,2024-03-04,10,CMP0023,Online,1,0
4198,1394,2023-11-28,10,CMP0184,Standing Order,1,0
2019,674,2024-01-18,75.0,CMP0048,Cheque,0,0
1038,344,2025-11-14,20,CMP0097,Direct Debit,0,0
3375,1129,2023-09-21,30,CMP0080,Card,1,0
9592,3129,2025-09-08,10,CMP0003,Standing Order,1,0
7110,2324,2021-02-26,5,CMP0126,Online,0,0
4142,1370,2026-07-23,10,CMP0127,Direct Debit,0,0
3393,1136,2026-06-20,25,CMP0151,Direct Debit,0,0
5439,1793,2024-06-10,250,CMP0087,Cash,0,0
7934,2582,2022-02-04,10,CMP0069,Cheque,0,0
8356,2732,2021-02-12,37.5,CMP0184,Online,1,0
4147,1374,2022-10-20,20,CMP0090,Card,0,0
4002,1338,2025-07-30,75.0,CMP9787,Cheque,1,0
2538,857,2024-08-15,25,CMP0140,Direct Debit,1,0
11672,3764,2024-12-11,50,CMP0137,Direct Debit,0,0
6968,2284,2022-03-24,50,CMP0001,Cheque,1,0
1190,392,2025-11-03,10,CMP0108,Direct Debit,1,0
7258,2372,2020-12-08,75.0,CMP0034,Card,1,0
8626,2818,2026-08-09,50,CMP0110,Cash,0,0
9304,3037,2024-11-02,100,CMP0161,Cash,1,0
1105,366,2026-03-08,50,CMP0025,Cash,0,0
11134,3601,2024-01-29,100,CMP0006,Standing Order,1,0
1310,430,2024-09-20,200,CMP0163,Standing Order,0,0
10186,3329,2025-08-03,30.0,CMP0189,Standing Order,1,0
10116,3313,2025-11-25,50,CMP0175,Cash,1,0
9208,3004,2026-07-31,50,CMP0099,Card,1,0
857,281,2020-11-10,40,CMP0082,Card,0,0
2248,754,2024-11-01,100,CMP0069,Cash,0,0
11131,3599,2023-04-19,10,CMP0010,Online,1,0
4337,1433,2024-06-05,5,CMP0169,Cheque,0,1
8122,2649,2025-11-03,20,CMP0023,Online,0,0
1662,558,2026-02-06,100,CMP0098,Cash,1,0
6867,2253,2022-02-19,50,CMP0088,Cheque,1,0
5792,1900,2021-07-26,7.5,CMP0033,Online,0,0
8991,2937,2025-11-18,20,CMP0060,Card,0,0
11539,3726,2025-12-03,100,CMP0056,Online,1,0
11759,3806,2026-02-13,40,CMP0098,Card,1,0
1866,627,2024-07-27,7.5,CMP0132,Card,0,0
5776,1895,2022-08-14,20,CMP0041,Standing Order,0,0
9820,3204,2024-07-09,20,CMP0031,Online,0,0
6510,2151,2024-09-15,100,CMP0125,Standing Order,0,0
8933,2920,2025-08-27,37.5,CMP0078,Online,0,0
2223,742,2024-04-24,10,CMP0014,Cash,1,0
11381,3670,2022-08-10,15,CMP0125,Standing Order,1,0
3797,1271,2019-08-29,25,CMP0188,Card,0,0
763,252,2024-03-19,20,CMP0015,Card,1,0
8703,2849,2026-07-28,15,CMP0024,Direct Debit,0,0
5588,1836,2024-11-27,37.5,CMP0171,Card,1,0
6401,2115,2026-04-02,250,CMP0111,Online,1,0
10818,3516,2024-11-19,5,CMP0051,Online,1,0
2391,815,2020-01-28,150.0,CMP0011,Online,1,0
10316,3368,2019-09-19,30.0,CMP0012,Standing Order,0,0
640,201,2024-05-16,5,CMP0033,Cash,1,0
3177,1069,2026-03-27,20,CMP0184,Cheque,0,0
12297,4003,2024-11-16,75.0,CMP0091,Online,0,0
6662,2198,2023-04-03,20,CMP0153,Standing Order,0,0
2552,862,2025-05-31,250,CMP0067,Cheque,1,0
10045,3288,2026-06-12,15,CMP0131,Standing Order,1,0
8977,2932,2021-06-12,75.0,CMP0038,Direct Debit,1,0
11335,3660,2025-05-02,25,CMP0145,Card,1,0
10872,3533,2025-09-13,15,CMP0034,Card,0,0
6492,2143,2026-04-12,250,CMP0035,Cheque,0,0
1799,603,2025-01-05,100,CMP0163,Cheque,0,0
3009,1019,2025-06-09,10,CMP0047,Cheque,0,0
5115,1695,2025-06-22,30.0,CMP0136,Online,0,0
2786,952,2023-01-02,5,CMP0067,Cheque,1,0
12360,2523,2024-12-22,100,CMP0123,Standing Order,0,0
9787,3196,2025-02-20,20,CMP0028,Direct Debit,1,0
6180,2027,2026-05-23,22.5,CMP0062,Online,0,0
6714,2215,2018-11-22,30,CMP0020,Cash,0,0
10211,3338,2023-06-11,100,CMP0016,Cheque,0,0
737,240,2025-02-24,100,CMP0084,Cash,1,0
4911,1633,2024-11-04,100,CMP0037,Cheque,1,0
9109,2973,2026-06-11,25,CMP0107,Standing Order,1,0
8449,2755,2026-01-13,25,CMP0182,Standing Order,0,0
2565,865,2022-05-30,5,CMP0094,Direct Debit,1,0
