activity_id,campaign_code,supporter_id,sent_date,opened,clicked,unsubscribed
2350,CMP0148,866,2025-05-16,0,0,0
2351,CMP0148,301,2025-05-16,0,0,0
2352,CMP0148,3567,2025-05-16,0,0,0
2353,CMP0148,2618,2025-05-16,0,0,0
2354,CMP0148,3228,2025-05-16,0,0,0
2355,CMP0148,438,2025-05-16,0,0,0
2356,CMP0148,2243,2025-05-16,1,0,0
2357,CMP0148,1828,2025-05-16,1,0,0
2358,CMP0148,1148,2025-05-16,1,0,0
2359,CMP0148,2705,2025-05-16,0,0,0
2360,CMP0148,3152,2025-05-16,0,0,0
2361,CMP0148,1719,2025-05-16,0,0,0
2362,CMP0148,1317,2025-05-16,0,0,0
2363,CMP0148,684,2025-05-16,0,0,0
2364,CMP0148,3540,2025-05-16,0,0,0
2365,CMP0148,2980,2025-05-16,1,0,0
2366,CMP0148,805,2025-05-16,0,0,0
2367,CMP0148,2148,2025-05-16,0,0,0
2368,CMP0148,2589,2025-05-16,0,0,0
2369,CMP0148,2683,2025-05-16,0,0,0
2370,CMP0148,2215,2025-05-16,0,0,0
2371,CMP0148,2095,2025-05-16,0,0,0
2372,CMP0148,3433,2025-05-16,1,0,0
2373,CMP0148,1893,2025-05-16,1,0,0
2374,CMP0148,2244,2025-05-16,1,0,0
2375,CMP0148,3361,2025-05-16,0,0,0
2376,CMP0148,1022,2025-05-16,0,0,0
2377,CMP0148,3334,2025-05-16,1,0,0
2378,CMP0148,733,2025-05-16,0,0,0
2379,CMP0148,1943,2025-05-16,1,0,0
2380,CMP0148,1157,2025-05-16,0,0,0
2381,CMP0148,1937,2025-05-16,1,0,0
2382,CMP0148,3623,2025-05-16,0,0,0
2383,CMP0148,2073,2025-05-16,1,0,0
2384,CMP0148,2359,2025-05-16,0,0,0
2385,CMP0148,1450,2025-05-16,0,0,0
2386,CMP0148,439,2025-05-16,0,0,0
2387,CMP0148,2468,2025-05-16,0,0,0
2388,CMP0148,963,2025-05-16,0,0,0
2389,CMP0148,1714,2025-05-16,0,0,0
2390,CMP0148,2609,2025-05-16,0,0,0
2391,CMP0148,3015,2025-05-16,0,0,0
2392,CMP0148,2430,2025-05-16,0,0,0
2393,CMP0148,2416,2025-05-16,1,0,0
2394,CMP0148,1292,2025-05-16,0,0,0
2395,CMP0148,1381,2025-05-16,0,0,0
2396,CMP0148,436,2025-05-16,1,0,0
2397,CMP0148,3733,2025-05-16,0,0,0
2398,CMP0148,409,2025-05-16,0,0,0
2399,CMP0148,1595,2025-05-16,0,0,1
2400,CMP0148,338,2025-05-16,0,0,0
2401,CMP0148,2656,2025-05-16,1,0,0
2402,CMP0148,985,2025-05-16,0,0,0
2403,CMP0148,2976,2025-05-16,0,0,0
2404,CMP0148,3792,2025-05-16,0,0,0
2405,CMP0148,1477,2025-05-16,0,0,0
2406,CMP0148,3415,2025-05-16,0,0,0
2407,CMP0148,421,2025-05-16,0,0,0
2408,CMP0148,2400,2025-05-16,0,0,0
2409,CMP0148,2590,2025-05-16,0,0,0
2410,CMP0148,2997,2025-05-16,0,0,0
2411,CMP0123,380,2025-07-02,1,1,0
2412,CMP0123,3823,2025-07-02,0,0,0
2413,CMP0123,1185,2025-07-02,1,0,0
2414,CMP0123,2582,2025-07-02,0,0,0
2415,CMP0123,1813,2025-07-02,0,0,0
2416,CMP0123,3585,2025-07-02,1,0,0
2417,CMP0123,1148,2025-07-02,0,0,0
2418,CMP0123,1261,2025-07-02,0,0,0
2419,CMP0123,1770,2025-07-02,0,0,0
2420,CMP0123,1224,2025-07-02,0,0,0
2421,CMP0123,2361,2025-07-02,1,0,0
2422,CMP0123,2815,2025-07-02,0,0,0
2423,CMP0123,3405,2025-07-02,1,1,0
2424,CMP0123,2600,2025-07-02,1,0,0
2425,CMP0123,2579,2025-07-02,0,0,0
2426,CMP0123,2833,2025-07-02,0,0,0
2427,CMP0123,3639,2025-07-02,0,0,0
2428,CMP0123,2724,2025-07-02,1,0,0
2429,CMP0123,599,2025-07-02,1,0,0
2430,CMP0123,3907,2025-07-02,0,0,0
2431,CMP0123,2443,2025-07-02,0,0,0
2432,CMP0123,3858,2025-07-02,1,0,0
2433,CMP0123,1493,2025-07-02,0,0,0
2434,CMP0123,2646,2025-07-02,1,1,0
2435,CMP0123,166,2025-07-02,1,0,0
2436,CMP0123,2745,2025-07-02,0,0,0
2437,CMP0123,3641,2025-07-02,0,0,0
2438,CMP0123,1469,2025-07-02,1,0,0
2439,CMP0123,2390,2025-07-02,0,0,0
2440,CMP0123,3733,2025-07-02,0,0,0
2441,CMP0123,2301,2025-07-02,1,0,0
2442,CMP0123,3015,2025-07-02,0,0,0
2443,CMP0123,2619,2025-07-02,1,1,0
2444,CMP0123,3806,2025-07-02,0,0,0
2445,CMP0123,3275,2025-07-02,1,0,0
2446,CMP0123,3612,2025-07-02,0,0,0
2447,CMP0123,3343,2025-07-02,0,0,0
2448,CMP0123,2596,2025-07-02,0,0,0
2449,CMP0123,3892,2025-07-02,0,0,0
2450,CMP0123,2689,2025-07-02,0,0,0
2451,CMP0123,135,2025-07-02,0,0,0
2452,CMP0123,2273,2025-07-02,0,0,0
2453,CMP0123,584,2025-07-02,0,0,0
2454,CMP0123,3438,2025-07-02,1,0,0
2455,CMP0123,1014,2025-07-02,0,0,0
2456,CMP0123,1061,2025-07-02,0,0,0
2457,CMP0123,2628,2025-07-02,0,0,0
2458,CMP0123,3227,2025-07-02,0,0,0
2459,CMP0123,316,2025-07-02,0,0,0
2460,CMP0123,1753,2025-07-02,0,0,0
2461,CMP0123,416,2025-07-02,0,0,0
2462,CMP0123,3045,2025-07-02,1,0,0
2463,CMP0123,288,2025-07-02,1,0,0
2464,CMP0123,3340,2025-07-02,1,0,0
2465,CMP0123,1907,2025-07-02,0,0,0
2466,CMP0123,1013,2025-07-02,1,1,0
2467,CMP0123,3876,2025-07-02,0,0,0
2468,CMP0123,1401,2025-07-02,0,0,0
2469,CMP0123,3648,2025-07-02,1,0,0
2470,CMP0123,2480,2025-07-02,0,0,0
2471,CMP0123,2379,2025-07-02,0,0,0
2472,CMP0123,3817,2025-07-02,1,0,0
2473,CMP0123,3745,2025-07-02,0,0,0
2474,CMP0123,1572,2025-07-02,1,1,0
2475,CMP0123,2332,2025-07-02,0,0,0
2476,CMP0123,1349,2025-07-02,0,0,0
2477,CMP0123,1019,2025-07-02,1,0,0
2478,CMP0123,551,2025-07-02,0,0,0
2479,CMP0123,3769,2025-07-02,0,0,0
2480,CMP0123,1914,2025-07-02,0,0,0
2481,CMP0123,1266,2025-07-02,0,0,0
2482,CMP0123,3898,2025-07-02,0,0,0
2483,CMP0123,530,2025-07-02,0,0,0
2484,CMP0123,823,2025-07-02,1,0,0
2485,CMP0123,1451,2025-07-02,0,0,0
2486,CMP0123,3248,2025-07-02,1,1,0
2487,CMP0123,3916,2025-07-02,0,0,0
2488,CMP0123,1870,2025-07-02,1,0,0
2489,CMP0123,1936,2025-07-02,0,0,0
2490,CMP0123,3385,2025-07-02,0,0,0
2491,CMP0123,1480,2025-07-02,0,0,0
2492,CMP0123,550,2025-07-02,0,0,0
2493,CMP0123,1272,2025-07-02,0,0,0
2494,CMP0123,671,2025-07-02,0,0,0
2495,CMP0123,3920,2025-07-02,0,0,0
2496,CMP0123,3798,2025-07-02,0,0,0
2497,CMP0123,578,2025-07-02,1,0,0
2498,CMP0123,3766,2025-07-02,0,0,0
2499,CMP0123,1698,2025-07-02,0,0,0
2500,CMP0123,2096,2025-07-02,1,0,0
2501,CMP0123,804,2025-07-02,1,0,0
2502,CMP0123,766,2025-07-02,0,0,0
2503,CMP0123,3996,2025-07-02,0,0,0
2504,CMP0123,3658,2025-07-02,1,0,0
2505,CMP0123,2903,2025-07-02,1,0,0
2506,CMP0123,1678,2025-07-02,1,0,0
2507,CMP0123,2240,2025-07-02,0,0,0
2508,CMP0123,2571,2025-07-02,1,0,0
2509,CMP0123,1250,2025-07-02,0,0,0
2510,CMP0123,84,2025-07-02,0,0,0
2511,CMP0123,2472,2025-07-02,0,0,0
2512,CMP0123,2496,2025-07-02,0,0,0
2513,CMP0123,3223,2025-07-02,1,0,0
2514,CMP0123,1928,2025-07-02,1,0,0
2515,CMP0123,3853,2025-07-02,0,0,0
2516,CMP0123,3168,2025-07-02,1,0,0
2517,CMP0123,2050,2025-07-02,0,0,0
2518,CMP0123,2131,2025-07-02,0,0,0
2519,CMP0123,3493,2025-07-02,0,0,0
2520,CMP0123,2398,2025-07-02,1,0,0
2521,CMP0123,2054,2025-07-02,1,1,0
2522,CMP0123,856,2025-07-02,0,0,0
2523,CMP0123,3016,2025-07-02,0,0,0
2524,CMP0123,2509,2025-07-02,0,0,0
2525,CMP0123,3170,2025-07-02,0,0,0
2526,CMP0123,3903,2025-07-02,0,0,0
2527,CMP0123,2780,2025-07-02,0,0,0
2528,CMP0123,24,2025-07-02,0,0,0
2529,CMP0123,3298,2025-07-02,0,0,0
2530,CMP0123,3423,2025-07-02,0,0,0
2531,CMP0123,2957,2025-07-02,1,0,0
2532,CMP0123,3879,2025-07-02,1,0,0
2533,CMP0123,3452,2025-07-02,1,0,0
2534,CMP0123,1216,2025-07-02,1,0,0
2535,CMP0123,2879,2025-07-02,0,0,0
2536,CMP0123,322,2025-07-02,0,0,0
2537,CMP0123,1253,2025-07-02,0,0,0
2538,CMP0123,1607,2025-07-02,1,0,0
2539,CMP0123,1381,2025-07-02,0,0,0
2540,CMP0123,537,2025-07-02,0,0,0
2541,CMP0123,439,2025-07-02,1,0,0
2542,CMP0123,248,2025-07-02,1,0,0
2543,CMP0123,3489,2025-07-02,0,0,0
2544,CMP0123,1657,2025-07-02,0,0,0
2545,CMP0123,736,2025-07-02,0,0,0
2546,CMP0123,641,2025-07-02,0,0,0
2547,CMP0123,3583,2025-07-02,0,0,0
2548,CMP0123,382,2025-07-02,1,0,0
2549,CMP0123,3793,2025-07-02,0,0,0
2550,CMP0123,3107,2025-07-02,1,0,0
2551,CMP0123,192,2025-07-02,0,0,0
2552,CMP0123,745,2025-07-02,0,0,0
2553,CMP0123,2694,2025-07-02,0,0,0
2554,CMP0123,3539,2025-07-02,1,0,0
2555,CMP0123,1554,2025-07-02,1,0,0
2556,CMP0123,1795,2025-07-02,0,0,0
2557,CMP0123,2495,2025-07-02,0,0,0
2558,CMP0123,3528,2025-07-02,1,0,0
2559,CMP0123,2333,2025-07-02,0,0,0
2560,CMP0123,1635,2025-07-02,1,0,0
2561,CMP0123,1925,2025-07-02,0,0,0
2562,CMP0123,3106,2025-07-02,1,1,0
2563,CMP0123,1597,2025-07-02,0,1,0
2564,CMP0123,1842,2025-07-02,0,0,0
2565,CMP0123,1378,2025-07-02,0,0,0
2566,CMP0123,3458,2025-07-02,0,0,0
2567,CMP0123,3311,2025-07-02,0,0,0
2568,CMP0123,758,2025-07-02,0,0,0
2569,CMP0123,1906,2025-07-02,0,0,0
2570,CMP0123,4008,2025-07-02,0,0,0
2571,CMP0123,2242,2025-07-02,0,0,0
2572,CMP0123,2296,2025-07-02,0,0,0
2573,CMP0123,3835,2025-07-02,0,0,0
2574,CMP0123,3306,2025-07-02,0,0,0
2575,CMP0123,1759,2025-07-02,0,0,0
2576,CMP0123,4005,2025-07-02,0,0,0
2577,CMP0123,254,2025-07-02,1,0,0
2578,CMP0123,3872,2025-07-02,0,0,0
2579,CMP0123,3150,2025-07-02,1,0,0
2580,CMP0123,3547,2025-07-02,0,0,0
2581,CMP0123,3683,2025-07-02,1,1,0
2582,CMP0123,1446,2025-07-02,0,0,0
2583,CMP0123,585,2025-07-02,1,0,0
2584,CMP0123,3290,2025-07-02,0,0,0
2585,CMP0123,2401,2025-07-02,1,0,0
2586,CMP0123,308,2025-07-02,0,0,0
2587,CMP0123,1557,2025-07-02,1,1,0
2588,CMP0123,146,2025-07-02,1,0,0
2589,CMP0123,3622,2025-07-02,1,0,0
2590,CMP0123,640,2025-07-02,0,0,0
2591,CMP0123,1816,2025-07-02,0,0,0
2592,CMP0123,2326,2025-07-02,0,0,0
2593,CMP0123,2529,2025-07-02,1,0,0
2594,CMP0123,1386,2025-07-02,1,0,0
2595,CMP0123,1373,2025-07-02,0,1,0
2596,CMP0123,1609,2025-07-02,0,0,0
2597,CMP0123,460,2025-07-02,1,1,0
2598,CMP0123,421,2025-07-02,0,0,0
2599,CMP0123,3315,2025-07-02,0,0,0
2600,CMP0123,894,2025-07-02,1,0,0
2601,CMP0123,2462,2025-07-02,1,0,1
2602,CMP0123,505,2025-07-02,0,0,0
2603,CMP0123,3924,2025-07-02,1,0,0
2604,CMP0123,1405,2025-07-02,0,0,0
2605,CMP0123,2384,2025-07-02,1,1,0
2606,CMP0123,2466,2025-07-02,0,0,0
2607,CMP0123,50,2025-07-02,1,1,0
2608,CMP0123,3708,2025-07-02,0,0,0
2609,CMP0123,2249,2025-07-02,1,0,0
2610,CMP0123,3157,2025-07-02,0,0,0
2611,CMP0123,3342,2025-07-02,0,0,0
2612,CMP0123,3433,2025-07-02,0,0,0
2613,CMP0123,2594,2025-07-02,0,0,0
2614,CMP0123,188,2025-07-02,0,0,0
2615,CMP0123,8,2025-07-02,0,0,0
2616,CMP0123,2051,2025-07-02,0,0,0
2617,CMP0123,3525,2025-07-02,0,0,0
2618,CMP0123,1382,2025-07-02,0,0,0
2619,CMP0123,453,2025-07-02,0,0,0
2620,CMP0123,1511,2025-07-02,0,0,0
2621,CMP0123,3618,2025-07-02,0,0,0
2622,CMP0123,1825,2025-07-02,1,0,0
2623,CMP0123,326,2025-07-02,1,0,0
2624,CMP0123,1844,2025-07-02,0,0,0
2625,CMP0123,1166,2025-07-02,0,0,0
2626,CMP0123,156,2025-07-02,0,0,0
2627,CMP0123,3679,2025-07-02,1,1,0
2628,CMP0123,1806,2025-07-02,1,0,0
2629,CMP0123,2454,2025-07-02,0,0,0
2630,CMP0123,1109,2025-07-02,1,0,0
2631,CMP0123,1933,2025-07-02,0,0,0
2632,CMP0123,965,2025-07-02,0,0,0
2633,CMP0123,3392,2025-07-02,0,0,0
2634,CMP0123,381,2025-07-02,0,0,0
2635,CMP0123,457,2025-07-02,0,0,0
2636,CMP0123,2127,2025-07-02,0,0,0
2637,CMP0123,2839,2025-07-02,0,0,0
2638,CMP0123,1125,2025-07-02,1,0,0
2639,CMP0123,540,2025-07-02,1,0,0
2640,CMP0123,291,2025-07-02,0,0,0
2641,CMP0123,1779,2025-07-02,0,0,0
2642,CMP0123,3517,2025-07-02,0,0,0
2643,CMP0123,1240,2025-07-02,0,0,0
2644,CMP0123,1912,2025-07-02,0,0,0
2645,CMP0123,602,2025-07-02,0,0,0
2646,CMP0123,3078,2025-07-02,1,0,0
2647,CMP0123,2467,2025-07-02,0,0,0
2648,CMP0123,2447,2025-07-02,0,0,0
2649,CMP0123,1897,2025-07-02,0,0,0
2650,CMP0123,1663,2025-07-02,0,0,0
2651,CMP0123,93,2025-07-02,1,1,0
2652,CMP0123,2439,2025-07-02,0,0,0
2653,CMP0123,2028,2025-07-02,0,0,0
2654,CMP0123,1199,2025-07-02,0,0,0
2655,CMP0123,2880,2025-07-02,1,0,0
2656,CMP0123,2894,2025-07-02,0,0,0
2657,CMP0123,2399,2025-07-02,0,0,0
2658,CMP0123,1169,2025-07-02,1,0,0
2659,CMP0123,2066,2025-07-02,0,0,0
2660,CMP0123,402,2025-07-02,0,0,0
2661,CMP0123,2788,2025-07-02,0,0,0
2662,CMP0123,882,2025-07-02,1,0,0
2663,CMP0123,132,2025-07-02,0,0,1
2664,CMP0123,3406,2025-07-02,0,0,0
2665,CMP0123,772,2025-07-02,0,0,0
2666,CMP0123,2475,2025-07-02,0,0,0
2667,CMP0123,510,2025-07-02,0,0,0
2668,CMP0123,2060,2025-07-02,1,1,0
2669,CMP0123,1283,2025-07-02,0,0,0
2670,CMP0123,3947,2025-07-02,0,0,0
2671,CMP0123,1741,2025-07-02,0,0,0
2672,CMP0123,3226,2025-07-02,1,0,0
2673,CMP0123,91,2025-07-02,0,0,0
2674,CMP0123,1310,2025-07-02,1,0,0
2675,CMP0123,2268,2025-07-02,0,0,0
2676,CMP0123,2699,2025-07-02,0,0,0
2677,CMP0123,2340,2025-07-02,0,0,0
2678,CMP0123,2244,2025-07-02,0,0,0
2679,CMP0123,3147,2025-07-02,0,0,0
2680,CMP0123,3146,2025-07-02,0,0,0
2681,CMP0123,187,2025-07-02,0,0,0
2682,CMP0123,943,2025-07-02,1,0,0
2683,CMP0123,2322,2025-07-02,1,0,0
2684,CMP0123,2295,2025-07-02,0,0,0
2685,CMP0123,947,2025-07-02,1,0,0
2686,CMP0123,391,2025-07-02,0,0,0
2687,CMP0123,1161,2025-07-02,0,0,0
2688,CMP0123,498,2025-07-02,1,0,0
2689,CMP0123,2801,2025-07-02,0,0,0
2690,CMP0123,2823,2025-07-02,1,0,0
2691,CMP0123,3816,2025-07-02,1,0,0
2692,CMP0123,2264,2025-07-02,0,0,0
2693,CMP0123,1301,2025-07-02,0,0,0
2694,CMP0123,3497,2025-07-02,1,0,0
2695,CMP0123,2356,2025-07-02,1,0,0
2696,CMP0123,3020,2025-07-02,0,0,0
2697,CMP0123,227,2025-07-02,0,0,0
2698,CMP0123,1360,2025-07-02,0,0,0
2699,CMP0123,473,2025-07-02,0,0,0
2700,CMP0123,949,2025-07-02,1,0,0
2701,CMP0123,2806,2025-07-02,1,0,0
2702,CMP0123,3089,2025-07-02,1,0,0
2703,CMP0123,2971,2025-07-02,1,0,0
2704,CMP0123,1827,2025-07-02,0,0,0
2705,CMP0123,3562,2025-07-02,0,0,0
2706,CMP0123,3420,2025-07-02,1,0,0
2707,CMP0123,2660,2025-07-02,1,1,0
2708,CMP0123,743,2025-07-02,0,0,0
2709,CMP0123,700,2025-07-02,0,0,0
2710,CMP0123,506,2025-07-02,0,0,0
2711,CMP0123,3247,2025-07-02,0,0,0
2712,CMP0123,2347,2025-07-02,0,0,0
2713,CMP0123,2576,2025-07-02,0,0,0
2714,CMP0123,485,2025-07-02,0,0,0
2715,CMP0123,2093,2025-07-02,1,0,0
2716,CMP0123,2929,2025-07-02,1,0,0
2717,CMP0123,3162,2025-07-02,1,0,0
2718,CMP0123,419,2025-07-02,1,0,0
2719,CMP0123,2380,2025-07-02,0,0,0
2720,CMP0123,653,2025-07-02,0,0,0
2721,CMP0123,3577,2025-07-02,1,0,0
2722,CMP0123,1855,2025-07-02,0,0,0
2723,CMP0123,3866,2025-07-02,0,0,0
2724,CMP0123,2557,2025-07-02,1,0,0
2725,CMP0123,1619,2025-07-02,0,0,0
2726,CMP0123,2928,2025-07-02,0,0,0
2727,CMP0123,2232,2025-07-02,1,0,0
2728,CMP0123,2148,2025-07-02,1,0,0
2729,CMP0123,1852,2025-07-02,0,0,0
2730,CMP0123,725,2025-07-02,0,0,0
2731,CMP0123,815,2025-07-02,1,0,0
2732,CMP0123,289,2025-07-02,0,0,0
2733,CMP0123,1463,2025-07-02,0,0,0
2734,CMP0123,303,2025-07-02,0,0,0
2735,CMP0123,989,2025-07-02,1,0,0
2736,CMP0123,3254,2025-07-02,0,0,0
2737,CMP0123,2922,2025-07-02,0,0,0
2738,CMP0123,2491,2025-07-02,0,0,0
2739,CMP0123,1900,2025-07-02,0,0,0
2740,CMP0123,360,2025-07-02,0,0,0
2741,CMP0123,2968,2025-07-02,0,0,0
2742,CMP0123,3429,2025-07-02,0,0,0
2743,CMP0123,2057,2025-07-02,0,0,0
2744,CMP0123,2836,2025-07-02,0,0,0
2745,CMP0123,3292,2025-07-02,0,0,0
2746,CMP0123,1624,2025-07-02,0,0,0
2747,CMP0123,3671,2025-07-02,1,0,0
2748,CMP0123,1655,2025-07-02,1,0,0
2749,CMP0123,3773,2025-07-02,1,1,0
2750,CMP0123,3927,2025-07-02,0,0,0
2751,CMP0123,719,2025-07-02,1,0,0
2752,CMP0123,2074,2025-07-02,0,0,0
2753,CMP0123,862,2025-07-02,0,0,0
2754,CMP0123,650,2025-07-02,0,0,0
2755,CMP0123,2924,2025-07-02,1,1,0
2756,CMP0123,2188,2025-07-02,1,0,0
2757,CMP0123,3786,2025-07-02,0,0,0
2758,CMP0123,1507,2025-07-02,1,0,0
2759,CMP0123,3286,2025-07-02,1,0,0
2760,CMP0123,649,2025-07-02,0,0,0
2761,CMP0123,1375,2025-07-02,0,0,0
2762,CMP0123,3372,2025-07-02,1,0,0
2763,CMP0123,981,2025-07-02,0,0,0
2764,CMP0123,1474,2025-07-02,0,0,0
2765,CMP0123,1679,2025-07-02,1,0,0
2766,CMP0123,2138,2025-07-02,0,0,0
2767,CMP0123,1904,2025-07-02,0,0,0
2768,CMP0123,3326,2025-07-02,0,0,0
2769,CMP0123,724,2025-07-02,0,0,0
2770,CMP0123,3416,2025-07-02,0,0,0
2771,CMP0123,196,2025-07-02,1,0,0
2772,CMP0123,3501,2025-07-02,0,0,0
2773,CMP0123,2094,2025-07-02,0,0,0
2774,CMP0123,2819,2025-07-02,0,0,0
2775,CMP0123,3666,2025-07-02,0,0,0
2776,CMP0123,3846,2025-07-02,0,0,0
2777,CMP0123,1307,2025-07-02,0,0,0
2778,CMP0123,1653,2025-07-02,1,0,0
2779,CMP0123,1154,2025-07-02,0,0,0
2780,CMP0123,428,2025-07-02,0,0,0
2781,CMP0123,70,2025-07-02,0,0,0
2782,CMP0123,2736,2025-07-02,0,0,0
2783,CMP0123,2504,2025-07-02,0,0,0
2784,CMP0123,722,2025-07-02,1,1,0
2785,CMP0123,3143,2025-07-02,1,0,0
2786,CMP0123,281,2025-07-02,0,0,0
2787,CMP0123,2328,2025-07-02,0,0,0
2788,CMP0123,1681,2025-07-02,1,0,0
2789,CMP0123,2397,2025-07-02,1,0,0
2790,CMP0123,1749,2025-07-02,1,0,0
2791,CMP0123,807,2025-07-02,1,0,0
2792,CMP0123,583,2025-07-02,1,0,0
2793,CMP0123,2859,2025-07-02,0,0,0
2794,CMP0123,125,2025-07-02,0,0,0
2795,CMP0123,3504,2025-07-02,0,0,0
2796,CMP0123,1516,2025-07-02,0,0,0
2797,CMP0123,1414,2025-07-02,0,0,0
2798,CMP0123,1650,2025-07-02,1,0,0
2799,CMP0123,2313,2025-07-02,1,0,0
2800,CMP0123,1264,2025-07-02,0,0,0
2801,CMP0123,2996,2025-07-02,0,0,0
2802,CMP0123,730,2025-07-02,0,0,0
2803,CMP0123,1517,2025-07-02,0,0,0
2804,CMP0123,160,2025-07-02,0,0,0
2805,CMP0123,3575,2025-07-02,1,1,0
2806,CMP0123,2310,2025-07-02,0,0,0
2807,CMP0123,1528,2025-07-02,0,0,0
2808,CMP0123,782,2025-07-02,0,0,0
2809,CMP0123,3335,2025-07-02,1,1,0
2810,CMP0123,926,2025-07-02,0,0,0
2811,CMP0123,3318,2025-07-02,0,0,0
2812,CMP0123,1525,2025-07-02,1,0,0
2813,CMP0123,32,2025-07-02,0,0,0
2814,CMP0123,2392,2025-07-02,0,0,0
2815,CMP0123,2909,2025-07-02,0,0,0
2816,CMP0123,2659,2025-07-02,0,0,0
2817,CMP0123,2561,2025-07-02,1,1,0
2818,CMP0123,1036,2025-07-02,0,0,0
2819,CMP0123,1140,2025-07-02,0,0,0
2820,CMP0123,1868,2025-07-02,1,0,0
2821,CMP0123,297,2025-07-02,0,0,0
2822,CMP0123,1530,2025-07-02,0,0,0
2823,CMP0123,1550,2025-07-02,0,0,0
2824,CMP0123,3804,2025-07-02,0,0,0
2825,CMP0123,1220,2025-07-02,1,0,0
2826,CMP0123,3574,2025-07-02,0,0,0
2827,CMP0123,45,2025-07-02,1,0,0
2828,CMP0123,295,2025-07-02,1,0,0
2829,CMP0123,3267,2025-07-02,0,0,0
2830,CMP0123,3331,2025-07-02,0,0,0
2831,CMP0123,2757,2025-07-02,0,0,0
2832,CMP0123,3740,2025-07-02,1,0,0
2833,CMP0123,3859,2025-07-02,0,0,0
2834,CMP0123,438,2025-07-02,0,0,0
2835,CMP0123,2262,2025-07-02,1,0,0
2836,CMP0123,3727,2025-07-02,0,0,0
2837,CMP0123,1106,2025-07-02,0,0,0
2838,CMP0123,321,2025-07-02,0,0,0
2839,CMP0123,1064,2025-07-02,0,0,0
2840,CMP0123,3563,2025-07-02,1,0,0
2841,CMP0123,3214,2025-07-02,1,1,0
2842,CMP0123,565,2025-07-02,0,0,0
2843,CMP0123,866,2025-07-02,0,0,0
2844,CMP0123,493,2025-07-02,0,0,0
2845,CMP0123,621,2025-07-02,0,0,0
2846,CMP0123,780,2025-07-02,1,0,0
2847,CMP0123,860,2025-07-02,1,0,0
2848,CMP0123,3815,2025-07-02,1,0,0
2849,CMP0123,566,2025-07-02,1,1,0
2850,CMP0123,216,2025-07-02,0,0,0
2851,CMP0123,900,2025-07-02,1,0,0
2852,CMP0060,2452,2024-03-10,0,0,0
2853,CMP0060,3965,2024-03-10,0,0,0
2854,CMP0060,3440,2024-03-10,0,0,0
2855,CMP0060,3287,2024-03-10,0,0,0
2856,CMP0060,576,2024-03-10,0,0,0
2857,CMP0060,923,2024-03-10,0,0,0
2858,CMP0060,2182,2024-03-10,0,0,0
2859,CMP0060,602,2024-03-10,0,0,0
2860,CMP0060,700,2024-03-10,0,0,0
2861,CMP0060,3450,2024-03-10,1,0,0
2862,CMP0060,2598,2024-03-10,0,0,0
2863,CMP0060,3385,2024-03-10,0,0,0
2864,CMP0060,1667,2024-03-10,0,0,0
2865,CMP0060,283,2024-03-10,0,0,0
2866,CMP0060,2477,2024-03-10,1,0,0
2867,CMP0060,1609,2024-03-10,1,1,0
2868,CMP0060,1013,2024-03-10,1,1,0
2869,CMP0060,3372,2024-03-10,0,0,0
2870,CMP0060,308,2024-03-10,0,0,0
2871,CMP0060,971,2024-03-10,0,0,0
2872,CMP0060,3050,2024-03-10,0,0,0
2873,CMP0060,2293,2024-03-10,0,0,0
2874,CMP0060,3220,2024-03-10,0,0,0
2875,CMP0060,2360,2024-03-10,0,0,0
2876,CMP0060,146,2024-03-10,0,0,0
2877,CMP0060,1100,2024-03-10,0,0,0
2878,CMP0060,27,2024-03-10,1,0,0
2879,CMP0060,2238,2024-03-10,0,0,0
2880,CMP0060,514,2024-03-10,1,0,0
2881,CMP0060,177,2024-03-10,0,0,0
2882,CMP0060,3685,2024-03-10,1,0,0
2883,CMP0060,3183,2024-03-10,1,0,0
2884,CMP0060,122,2024-03-10,1,0,0
2885,CMP0060,2755,2024-03-10,1,0,0
2886,CMP0060,1514,2024-03-10,0,0,0
2887,CMP0060,2643,2024-03-10,0,0,0
2888,CMP0060,2424,2024-03-10,0,0,0
2889,CMP0060,404,2024-03-10,0,0,0
2890,CMP0060,393,2024-03-10,0,0,0
2891,CMP0060,493,2024-03-10,0,0,0
2892,CMP0060,1513,2024-03-10,1,0,0
2893,CMP0060,3207,2024-03-10,0,0,0
2894,CMP0060,3340,2024-03-10,1,0,0
2895,CMP0060,2406,2024-03-10,1,0,0
2896,CMP0060,601,2024-03-10,0,0,0
2897,CMP0060,1613,2024-03-10,0,0,0
2898,CMP0060,2741,2024-03-10,0,0,0
2899,CMP0060,3185,2024-03-10,0,0,0
2900,CMP0060,2148,2024-03-10,0,0,0
2901,CMP0060,127,2024-03-10,0,0,0
2902,CMP0060,2328,2024-03-10,1,0,0
2903,CMP0060,2310,2024-03-10,1,0,0
2904,CMP0060,2629,2024-03-10,1,0,0
2905,CMP0060,2162,2024-03-10,1,1,0
2906,CMP0060,605,2024-03-10,1,0,0
2907,CMP0060,2137,2024-03-10,0,0,0
2908,CMP0060,1933,2024-03-10,0,0,0
2909,CMP0060,3219,2024-03-10,0,1,0
2910,CMP0060,3292,2024-03-10,0,0,0
2911,CMP0060,428,2024-03-10,0,0,0
2912,CMP0060,1819,2024-03-10,0,0,0
2913,CMP0060,3301,2024-03-10,1,0,0
